"Feed name","Reference","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country"
"Albizia lebbeck","103667","94.50","47.92","","30.23","26.62","92.75","2.10","","","","12.20","","","","","","","","","","Ethiopia"
"Albizia lebbeck","103668","94.38","41.73","","26.04","23.62","93.18","1.80","","","","11.70","","","","","","","","","","Ethiopia"
"Albizia lebbeck","103669","94.46","54.75","","37.78","24.44","93.87","1.70","","","","10.90","","","","","","","","","","Ethiopia"
"Albizia lebbeck","103686","94.60","41.54","","25.41","22.81","92.96","2.10","","","","12.10","","","","","","","","","","Ethiopia"
"Vachellia robusta","100157","93.90","33.81","46.06","18.64","15.06","","","","","","","","","","","","","","","","Botswana"
"Vachellia robusta","100158","93.92","33.03","44.43","17.67","15.31","","","","","","","","","","","","","","","","Botswana"
"Vachellia robusta","100159","94.10","36.51","46.77","17.66","15.38","","","","","","","","","","","","","","","","Botswana"
"Acacia salicina","101934","89.79","25.26","46.32","12.45","14.31","83.11","","","","","","","","","","","","","","","Ethiopia"
"Acacia saligna","101914","87.56","","51.36","","13.25","90.42","","","","","","","","","","","","","","","Ethiopia"
"Acacia saligna","101935","92.05","28.00","44.69","13.46","14.88","88.29","","","","","52.50","","","","","","","","","","Ethiopia"
"Acacia saligna","102656","85.82","","51.10","","21.06","91.13","2.40","","","","","","","","","","","","","","Ethiopia"
"Acacia saligna","109357","92.53","","31.36","","23.56","86.52","1.80","32.70","","","","","","","","","","","","","Ethiopia"
"Acacia saligna","111714","91.30","","37.94","","11.69","86.34","0.80","34.40","","","","","","","","","","","","","Ethiopia"
"Acacia saligna","111722","91.39","","40.47","","11.50","85.12","","40.30","","","","5.60","","","","","","","","","Ethiopia"
"Acacia saligna","119491","91.56","42.91","57.28","20.72","12.75","91.99","","","","","","","","","","","","","","","Ethiopia"
"Senegalia senegal","104370","92.91","","","","19.06","88.90","2.20","24.70","","","","","","","","","","","","","Ethiopia"
"Senegalia senegal","104371","92.19","","","","18.00","94.24","2.10","14.30","","","","","","","","","","","","","Ethiopia"
"Senegalia senegal","109363","93.09","","38.40","","25.31","85.33","1.90","39.40","","","","","","","","","","","","","Ethiopia"
"Senegalia senegal","111709","91.40","","41.05","","19.81","87.09","3.10","17.50","","","","","","","","","","","","","Ethiopia"
"Senegalia senegal","111726","91.83","","40.85","","25.88","88.99","2.50","23.50","","","","3.20","","","","","","","","","Ethiopia"
"Senegalia senegal","116208","91.37","51.26","58.27","12.27","6.00","86.14","","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","108422","93.47","","","","8.75","92.46","0.70","14.00","200.00","283.10","7.90","2.00","9.70","41.20","21.50","","","","","","Ethiopia"
"Vachellia seyal","109360","93.57","","28.28","","24.56","91.31","1.70","22.00","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","109376","90.86","","","","15.25","89.39","","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","109861","91.13","18.24","32.00","7.90","20.63","90.87","","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","111051","91.51","48.79","72.48","6.04","4.56","90.61","","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","111066","91.18","16.67","23.89","4.41","17.63","92.22","","","","","","","","","","76.79","11.46","7.57","4.94","7.24","Ethiopia"
"Vachellia seyal","111088","91.90","15.46","23.35","4.94","17.81","91.14","","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","111359","91.22","14.26","22.41","4.26","18.13","92.26","","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","111427","91.00","12.48","20.93","5.21","18.88","92.02","","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","111442","86.60","14.40","21.15","4.70","19.88","92.40","","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","111569","91.70","15.51","24.72","4.98","18.13","91.53","","","","","","","","","","74.78","11.09","7.28","4.69","6.99","Ethiopia"
"Vachellia seyal","111707","93.39","","22.25","","18.19","88.27","1.50","32.60","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","111725","92.80","","26.86","","16.44","90.69","1.60","28.70","","","","3.70","","","","","","","","","Ethiopia"
"Vachellia seyal","112858","92.64","16.04","23.43","5.15","17.94","92.18","1.90","","","","","","","","","","","","","","Ethiopia"
"Vachellia seyal","121043","91.64","27.88","40.56","6.98","16.94","94.36","","","","","","","","","","","","","","","Kenya"
"Vachellia sieberiana","101409","92.56","30.28","41.14","16.18","16.13","88.67","","","","","","","","","","","","","","","Ethiopia"
"Vachellia sieberiana","101417","90.24","35.98","45.61","13.62","13.56","95.06","","","","","","","","","","","","","","","Ethiopia"
"Vachellia sieberiana","101936","93.24","32.85","52.63","19.20","20.69","89.18","","","","","24.90","","","","","","","","","","Ethiopia"
"Vachellia sieberiana","108238","89.03","30.03","36.70","12.00","24.44","94.24","3.50","8.50","180.60","246.90","16.20","3.70","9.21","48.75","36.95","61.02","9.50","5.86","3.43","5.86","Gambia"
"Vachellia sieberiana","117875","93.87","","","","21.63","","","","","","","","","","","","","","","","Ethiopia"
"Vachellia sieberiana","117876","92.58","","","","11.50","","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","100093","94.84","45.58","51.17","27.86","12.81","","","","","","","","","","","","","","","","Botswana"
"Vachellia tortilis","100160","93.73","44.41","52.14","25.70","14.38","","","","","","","","","","","","","","","","Botswana"
"Vachellia tortilis","100161","94.01","40.78","45.53","23.78","11.13","","","","","","","","","","","","","","","","Botswana"
"Vachellia tortilis","100162","93.92","41.08","47.67","26.58","13.06","","","","","","","","","","","","","","","","Botswana"
"Vachellia tortilis","101818","93.79","","46.30","","14.25","","","","","","","","","","","","","","","","Botswana"
"Vachellia tortilis","101919","94.54","","29.80","","14.19","","","","","","","","","","","71.43","10.42","6.69","4.18","6.53","Kenya"
"Vachellia tortilis","108204","90.20","","","","35.94","94.54","3.00","5.40","300.00","149.50","16.20","2.10","6.00","36.40","39.60","","","","","","Ethiopia"
"Vachellia tortilis","108418","93.82","","","","20.75","90.11","1.60","16.00","500.00","576.30","12.00","1.70","6.00","54.70","21.30","","","","","","Ethiopia"
"Vachellia tortilis","108814","91.35","24.55","31.31","5.79","14.31","94.97","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","108851","94.00","","","","14.25","","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","111565","91.25","31.20","41.46","7.86","13.00","95.56","","","","","","","","","","60.49","9.54","5.90","3.47","5.94","Ethiopia"
"Vachellia tortilis","111597","92.15","28.97","36.17","7.39","15.44","94.75","","","","","","","","","","65.19","10.13","6.44","3.93","6.32","Ethiopia"
"Vachellia tortilis","111697","91.98","29.82","38.07","8.45","14.56","94.88","","","","","","","","","","63.11","9.87","6.19","3.72","6.15","Ethiopia"
"Vachellia tortilis","111910","91.46","29.94","39.97","8.53","13.19","95.18","","","","","","","","","","57.05","9.04","5.44","3.05","5.56","Ethiopia"
"Vachellia tortilis","111916","93.74","","33.02","","17.44","","","","","","","","","","","67.73","9.92","6.23","3.77","6.19","Kenya"
"Vachellia tortilis","111917","93.96","","31.08","","15.88","","","","","","","","","","","67.62","9.92","6.23","3.77","6.19","Kenya"
"Vachellia tortilis","111918","94.40","","34.58","","17.31","","","","","","","","","","","67.32","9.87","6.19","3.72","6.15","Kenya"
"Vachellia tortilis","111919","94.24","","31.43","","15.81","","","","","","","","","","","65.66","9.67","5.98","3.56","5.98","Kenya"
"Vachellia tortilis","111920","94.12","","34.64","","12.50","","","","","","","","","","","52.83","7.91","4.39","2.05","4.77","Kenya"
"Vachellia tortilis","111921","93.12","","32.21","","15.69","","","","","","","","","","","68.72","10.04","6.36","3.89","6.28","Kenya"
"Vachellia tortilis","111922","93.99","","36.20","","16.88","","","","","","","","","","","65.32","9.58","5.94","3.51","5.94","Kenya"
"Vachellia tortilis","111923","94.34","","29.20","","15.63","","","","","","","","","","","71.25","10.42","6.65","4.14","6.53","Kenya"
"Vachellia tortilis","111950","90.04","25.49","40.95","9.61","13.81","95.26","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","111954","91.14","29.84","35.77","8.38","14.19","94.93","","","","","","","","","","62.65","9.79","6.15","3.68","6.11","Ethiopia"
"Vachellia tortilis","115122","94.61","","","","13.13","94.83","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115123","95.31","","","","13.56","94.62","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115124","95.45","","","","14.13","94.82","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115125","94.43","","","","12.13","94.75","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115126","94.86","","","","12.44","94.33","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115127","94.20","","","","12.13","94.26","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115128","96.17","","","","13.06","94.74","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115129","95.09","","","","13.50","94.02","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115130","95.51","","","","12.81","94.47","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115131","95.15","","","","12.56","94.18","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115132","95.29","","","","13.19","94.50","","","","","","","","","","59.99","9.37","5.73","3.31","5.77","Ethiopia"
"Vachellia tortilis","115133","95.17","","","","12.31","94.73","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115134","96.00","","","","13.69","94.08","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115135","95.18","","","","12.69","94.75","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115136","95.51","","","","11.75","94.70","","","","","","","","","","58.30","9.16","5.56","3.14","5.65","Ethiopia"
"Vachellia tortilis","115137","94.98","","","","13.19","93.79","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115138","95.17","","","","13.75","94.36","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115139","94.51","","","","12.44","94.82","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115140","95.79","","","","13.19","94.82","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115141","95.13","","","","12.06","94.86","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115142","95.66","","","","13.06","93.59","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115143","95.00","","","","12.50","93.37","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115144","95.89","","","","12.69","94.48","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115145","95.54","","","","11.88","94.11","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115146","95.72","","","","12.75","94.49","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115147","95.30","","","","12.38","94.12","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115148","95.61","","","","12.44","94.19","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115149","94.96","","","","11.88","94.38","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115150","95.53","","","","11.75","95.61","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115151","95.04","","","","12.94","94.26","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115152","95.61","","","","12.81","94.52","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","115153","94.94","","","","12.81","93.98","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","120211","88.06","","42.45","","13.38","96.18","","","","","","","","","","","","","","","Ethiopia"
"Vachellia tortilis","121045","90.81","37.99","56.11","12.08","19.44","94.60","","","","","","","","","","","","","","","Kenya"
"Vachellia vernicosa","101937","92.35","33.19","49.12","16.10","21.56","91.78","","","","","59.20","","","","","","","","","","Ethiopia"
"African copaiba balsam tree","109022","87.54","23.30","54.60","9.37","19.69","95.83","3.20","3.10","22.16","126.34","18.50","2.90","8.57","81.91","32.44","","","","","","Nigeria"
"African copaiba balsam tree","109062","84.07","24.61","55.17","12.02","19.31","95.36","4.90","3.20","14.15","34.61","18.60","2.90","14.15","44.37","29.26","","","","","","Nigeria"
"African copaiba balsam tree","112637","89.73","48.76","59.23","28.51","23.56","91.45","4.20","","","","","","","","","","","","","","Nigeria"
"Vachellia abyssinica","102887","95.42","22.35","32.72","10.54","20.44","90.73","1.70","18.00","38.99","414.48","10.30","3.00","21.27","113.29","99.04","","","","","","Ethiopia"
"Vachellia abyssinica","102888","94.80","22.86","33.80","10.17","21.94","92.20","2.20","17.60","49.90","641.35","22.40","4.00","19.94","107.28","68.88","","","","","","Ethiopia"
"Vachellia abyssinica","102889","95.39","23.71","34.30","10.40","23.69","91.00","1.90","16.70","51.47","521.96","12.10","3.60","18.45","74.22","72.86","","","","","","Ethiopia"
"Vachellia abyssinica","109354","93.55","","36.00","","20.25","91.52","2.00","19.10","","","","","","","","","","","","","Ethiopia"
"Vachellia abyssinica","111703","93.80","","33.80","","14.69","88.01","1.40","32.70","","","","","","","","","","","","","Ethiopia"
"Vachellia abyssinica","111720","92.49","","42.09","","19.06","92.14","1.90","19.50","","","","3.00","","","","","","","","","Ethiopia"
"Acacia aneura","121040","90.58","38.36","57.72","15.83","9.13","94.10","","","","","","","","","","","","","","","Kenya"
"Acaciella angustissima","100033","86.66","45.41","55.61","23.61","28.94","89.47","","","","","","","","","","","","","","",""
"Acaciella angustissima","100034","86.08","45.55","55.46","24.05","29.50","90.80","","","","","","","","","","","","","","",""
"Acaciella angustissima","100035","86.18","45.32","54.84","24.60","29.19","90.59","","","","","","","","","","","","","","",""
"Acaciella angustissima","100072","88.20","19.51","31.67","8.51","27.31","95.74","","","","","","","","","","","","","","",""
"Acaciella angustissima","100073","88.03","22.09","30.99","9.88","27.75","95.90","","","","","","","","","","","","","","",""
"Acaciella angustissima","100074","88.15","23.94","31.85","10.81","27.50","95.76","","","","","","","","","","","","","","",""
"Acaciella angustissima","101814","93.75","","30.40","","20.38","91.74","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","101923","87.39","","31.49","","20.75","91.26","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","102183","93.77","","24.61","","22.88","90.31","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","102655","85.35","","38.01","","31.38","97.33","2.70","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","104818","91.68","","","","26.25","92.62","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","104895","90.48","","","","26.90","92.80","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","104900","90.84","","","","28.35","92.59","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","104905","91.29","","","","27.33","92.79","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","104910","90.64","","","","26.83","92.56","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","104914","90.84","","","","26.46","93.04","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","119465","90.30","","38.90","","23.50","92.32","1.60","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","120541","90.78","17.91","36.43","8.22","25.50","90.88","2.30","15.50","112.91","717.67","11.30","3.50","27.21","112.03","106.30","","","","","","Ethiopia"
"Acaciella angustissima","120587","87.41","","","","25.56","89.11","","","","","","","","","","","","","","","Nigeria"
"Acaciella angustissima","120947","90.78","","31.19","","17.13","90.12","","","","","","","","","","","","","","","Ethiopia"
"Acaciella angustissima","120950","90.67","","34.45","","18.38","91.02","","","","","","","","","","","","","","","Ethiopia"
"Senegalia ataxacantha","103114","89.33","","35.01","","39.63","94.16","","","","","","","","","","","","","","","Kenya"
"Senegalia ataxacantha","103128","91.49","","41.73","","17.75","92.07","","","","","","","","","","","","","","","Kenya"
"Senegalia brevispica","104369","93.59","","","","21.44","92.04","2.30","21.10","","","","","","","","","","","","","Ethiopia"
"Senegalia brevispica","104372","92.77","","","","12.75","92.31","2.30","23.10","","","","","","","","","","","","","Ethiopia"
"Senegalia brevispica","108651","96.68","","","","11.88","90.70","2.00","4.70","300.00","148.30","19.10","2.30","13.50","33.00","27.00","","","","","","Ethiopia"
"Senegalia brevispica","108812","91.36","25.70","38.33","13.61","18.63","92.40","","","","","","","","","","","","","","","Ethiopia"
"Senegalia brevispica","108852","94.00","","","","18.13","","","","","","","","","","","","","","","","Ethiopia"
"Senegalia brevispica","113322","90.55","26.78","36.72","11.01","18.00","93.89","","","","","","","","","","64.76","9.96","6.28","3.81","6.23","Ethiopia"
"Senegalia brevispica","116204","92.18","30.15","42.91","10.76","20.50","93.49","","","","","","","","","","59.04","9.12","5.52","3.14","5.61","Ethiopia"
"Senegalia brevispica","117827","91.84","36.24","47.76","11.79","31.19","93.75","","","","","","","","","","56.11","8.74","5.15","2.80","5.36","Ethiopia"
"Senegalia brevispica","119721","90.02","31.96","47.28","14.05","22.25","94.68","","","","","","","","","","53.58","8.45","4.94","2.55","5.15","Ethiopia"
"Senegalia brevispica","120038","90.83","27.53","39.96","13.10","22.38","93.32","","","","","","","","","","55.99","8.66","5.10","2.76","5.31","Ethiopia"
"Senegalia brevispica","120264","91.92","26.65","40.30","9.88","35.38","92.98","","","","","","","","","","62.27","9.54","5.90","3.43","5.90","Ethiopia"
"Senegalia brevispica","121098","91.68","35.94","56.26","18.92","16.38","93.25","","","","","","","","","","","","","","","Kenya"
"Acacia bussei","108413","92.39","","","","15.56","88.54","1.60","17.40","700.00","409.90","6.00","2.00","27.00","37.50","27.70","","","","","","Ethiopia"
"Senegalia caffra","121164","93.65","39.75","44.89","22.47","14.56","93.99","","","","","","","","","","","","","","","Botswana"
"Acacia coriacea","101926","92.13","37.79","57.27","20.41","12.56","89.43","","","","","25.00","","","","","","","","","","Ethiopia"
"Acacia saligna","101420","92.38","28.88","44.77","14.87","16.69","88.16","","","","","","","","","","","","","","","Ethiopia"
"Acacia saligna","101815","94.19","","45.90","","14.44","89.76","","","","","","","","","","","","","","","Ethiopia"
"Acacia saligna","101921","90.26","","45.75","","14.06","89.34","","","","","","","","","","","","","","","Ethiopia"
"Acacia saligna","111723","91.68","","38.23","","10.94","85.21","0.10","41.80","","","","6.80","","","","","","","","","Ethiopia"
"Acacia decurrens","103789","92.53","39.53","","28.43","","92.97","","","","","","","","","","","","","","","Ethiopia"
"Acacia decurrens","103790","92.28","36.20","","23.73","","92.82","","","","","","","","","","","","","","","Ethiopia"
"Acacia decurrens","103791","92.31","38.72","","26.11","","95.45","","","","","","","","","","","","","","","Ethiopia"
"Acacia dolichocephala","101927","92.63","39.50","52.50","23.13","13.88","94.63","","","","","","","","","","","","","","","Ethiopia"
"Vachellia erioloba","100090","95.33","38.82","51.80","10.66","9.63","","","","","","","","","","","","","","","","Botswana"
"Vachellia erioloba","100144","95.46","51.21","60.63","28.35","18.06","","","","","","","","","","","","","","","","Botswana"
"Vachellia erioloba","100145","95.34","49.75","60.74","27.32","17.13","","","","","","","","","","","","","","","","Botswana"
"Vachellia erioloba","100146","94.92","52.69","64.58","27.22","17.19","","","","","","","","","","","","","","","","Botswana"
"Vachellia erioloba","100147","95.01","38.00","53.38","19.98","24.44","","","","","","","","","","","","","","","","Botswana"
"Vachellia erioloba","101806","93.37","","50.08","","17.94","","","","","","","","","","","","","","","","Botswana"
"Vachellia erioloba","102160","90.19","34.40","44.91","16.85","23.44","","4.10","9.40","","","","","","","","","","","","","Botswana"
"Vachellia erioloba","102161","90.68","41.02","48.20","21.55","24.06","","4.00","9.00","","","","","","","","","","","","","Botswana"
"Vachellia hebeclada","100148","94.64","28.34","39.56","13.36","23.00","","","","","","","","","","","","","","","","Botswana"
"Vachellia hebeclada","100149","95.15","35.65","52.86","17.21","23.56","","","","","","","","","","","","","","","","Botswana"
"Vachellia hebeclada","100150","95.12","38.85","58.31","19.89","24.06","","","","","","","","","","","","","","","","Botswana"
"Vachellia hebeclada","101807","92.89","","45.13","","35.50","","","","","","","","","","","","","","","","Botswana"
"Vachellia hockii","101928","93.05","26.27","39.59","11.60","16.50","92.62","","","","","","","","","","","","","","","Ethiopia"
"Vachellia horrida","101929","92.17","21.04","39.36","11.07","15.50","84.31","","","","","52.10","","","","","","","","","","Ethiopia"
"Acacia karroo","100151","92.90","31.80","39.81","17.78","13.19","","","","","","","","","","","","","","","","Botswana"
"Acacia karroo","100152","92.90","41.00","45.52","23.19","14.31","","","","","","","","","","","","","","","","Botswana"
"Acacia karroo","100153","92.72","42.32","47.25","27.08","14.25","","","","","","","","","","","","","","","","Botswana"
"Acacia karroo","100154","92.83","42.78","47.29","27.36","13.50","","","","","","","","","","","","","","","","Botswana"
"Acacia karroo","101817","93.79","","36.64","","27.25","","","","","","","","","","","","","","","","Botswana"
"Acacia karroo","121212","91.98","32.87","36.50","2.30","11.06","93.37","","","","","","","","","","","","","","","Botswana"
"Senegalia laeta","110802","89.69","","","","21.38","","","","","","","","","","","50.13","7.53","4.02","1.72","4.52","Kenya"
"Acacia hereroensis","100091","94.97","38.85","46.86","22.66","13.25","","","","","","","","","","","","","","","","Botswana"
"Acacia hereroensis","100092","95.07","38.69","45.10","22.68","12.38","","","","","","","","","","","","","","","","Botswana"
"Acacia hereroensis","101816","93.87","","42.85","","16.63","","","","","","","","","","","","","","","","Botswana"
"Acacia mangium","121039","90.86","38.01","56.91","15.46","13.63","95.55","","","","","","","","","","","","","","","Kenya"
"Acacia melanoxylon","101930","92.17","44.15","59.51","27.54","14.44","94.62","","","","","","","","","","","","","","","Ethiopia"
"Senegalia mellifera","100155","94.36","23.42","29.95","7.27","38.31","","","","","","","","","","","","","","","","Botswana"
"Senegalia mellifera","100156","94.42","18.28","25.11","5.92","39.25","","","","","","","","","","","","","","","","Botswana"
"Senegalia mellifera","104373","91.88","","","","11.56","93.00","1.70","20.70","","","","","","","","","","","","","Ethiopia"
"Senegalia mellifera","108203","98.42","","","","39.25","92.34","1.80","15.40","200.00","101.60","12.50","3.90","12.60","49.10","36.50","","","","","","Ethiopia"
"Senegalia mellifera","108426","92.11","","","","11.56","94.27","0.90","9.10","200.00","313.70","10.00","1.90","13.50","35.20","16.80","","","","","","Ethiopia"
"Senegalia mellifera","108649","94.49","","","","28.13","93.73","2.30","7.90","300.00","159.60","14.90","2.20","11.20","47.90","27.60","","","","","","Ethiopia"
"Senegalia mellifera","109428","91.31","","","","","94.64","","15.20","38.44","403.57","8.70","1.90","13.03","92.32","11.39","","","","","","Ethiopia"
"Senegalia mellifera","110329","90.84","","","","9.63","","","","","","","","","","","","","","","","Kenya"
"Acacia microbotrya","101931","93.99","28.06","41.24","15.81","15.31","94.28","","","","","","","","","","","","","","","Ethiopia"
"Vachellia nilotica","101471","91.71","10.64","","4.33","19.44","100.00","2.40","27.90","","","6.30","2.00","","","","","","","","","Ethiopia"
"Vachellia nilotica","108408","90.51","","","","24.63","89.40","1.50","13.00","600.00","296.50","13.30","2.30","12.70","24.70","26.50","","","","","","Ethiopia"
"Vachellia nilotica","109359","93.35","","20.02","","19.00","87.64","1.20","33.90","","","","","","","","","","","","","Ethiopia"
"Vachellia nilotica","111706","92.87","","26.34","","22.94","91.82","2.10","19.00","","","","","","","","","","","","","Ethiopia"
"Vachellia nilotica","111724","93.18","","26.53","","17.88","91.52","","25.00","","","","1.70","","","","","","","","","Ethiopia"
"Vachellia nilotica","112857","91.19","12.82","21.95","5.86","17.81","90.51","1.80","","","","","","","","","","","","","","Ethiopia"
"Vachellia nilotica","121041","91.97","28.23","39.05","11.51","15.38","95.57","","","","","","","","","","","","","","","Kenya"
"Acacia persiciflora","101932","90.38","35.35","52.51","18.15","17.69","90.79","","","","","","","","","","","","","","","Ethiopia"
"Senegalia polyacantha","101470","90.39","34.45","","19.78","21.81","","2.70","27.00","","","10.30","3.00","","","","","","","","","Ethiopia"
"Senegalia polyacantha","101933","90.99","26.66","49.81","11.73","27.94","91.30","","","","","","","","","","","","","","","Ethiopia"
"Senegalia polyacantha","121042","90.47","28.62","51.51","10.48","25.06","93.07","","","","","","","","","","","","","","","Kenya"
"Acacia reficiens","108369","90.67","","","","18.00","89.98","1.00","18.00","300.00","280.10","10.40","3.20","8.20","37.50","17.50","","","","","","Ethiopia"
